tweet_id,tweet_date,country,sentiment
1.24451E+018,03/30/2020,United States,0
1.24485E+018,03/31/2020,United States,0
1.23716E+018,03/09/2020,United States,2
1.23962E+018,03/16/2020,United States,2
1.23978E+018,03/17/2020,United States,0
1.24003E+018,03/17/2020,United States,0
1.24083E+018,03/20/2020,United States,0
1.24087E+018,03/20/2020,United States,0
1.24117E+018,03/21/2020,United States,2
1.23598E+018,03/06/2020,United States,0
1.23615E+018,03/07/2020,United States,0
1.23845E+018,03/13/2020,United States,0
1.24183E+018,03/22/2020,United States,0
1.24218E+018,03/23/2020,United States,0
1.24437E+018,03/29/2020,United States,0
1.23436E+018,03/02/2020,United States,2
1.23972E+018,03/17/2020,United States,0
1.24098E+018,03/20/2020,United States,2
1.2419E+018,03/23/2020,United States,2
1.24199E+018,03/23/2020,United States,0
1.2443E+018,03/29/2020,United States,2
1.23431E+018,03/02/2020,United States,2
1.23449E+018,03/02/2020,United States,2
1.2347E+018,03/03/2020,United States,2
1.2369E+018,03/09/2020,United States,2
1.23859E+018,03/13/2020,United States,2
1.23979E+018,03/17/2020,United States,2
1.24111E+018,03/20/2020,United States,2
1.24229E+018,03/24/2020,United States,2
1.24293E+018,03/25/2020,United States,2
1.2447E+018,03/30/2020,United States,2
1.23667E+018,03/08/2020,United States,2
1.23775E+018,03/11/2020,United States,2
1.23802E+018,03/12/2020,United States,2
1.23887E+018,03/14/2020,United States,2
1.24068E+018,03/19/2020,United States,2
1.24079E+018,03/20/2020,United States,2
1.24179E+018,03/22/2020,United States,2
1.24195E+018,03/23/2020,United States,0
1.24199E+018,03/23/2020,United States,2
1.24215E+018,03/23/2020,United States,0
1.24253E+018,03/24/2020,United States,2
1.24418E+018,03/29/2020,United States,2
1.24435E+018,03/29/2020,United States,0
1.234E+018,03/01/2020,United States,2
1.23615E+018,03/07/2020,United States,2
1.2378E+018,03/11/2020,United States,2
1.23791E+018,03/12/2020,United States,2
1.23925E+018,03/15/2020,United States,2
1.24178E+018,03/22/2020,United States,2
1.24185E+018,03/22/2020,United States,0
1.24405E+018,03/28/2020,United States,2
1.2445E+018,03/30/2020,United States,2
1.23728E+018,03/10/2020,United States,0
1.23895E+018,03/14/2020,United States,2
1.23923E+018,03/15/2020,United States,2
1.24037E+018,03/18/2020,United States,2
1.24245E+018,03/24/2020,United States,0
1.24325E+018,03/26/2020,United States,2
1.24338E+018,03/27/2020,United States,2
1.24509E+018,03/31/2020,United States,0
1.23872E+018,03/14/2020,United States,2
1.24013E+018,03/18/2020,United States,2
1.24224E+018,03/23/2020,United States,2
1.24251E+018,03/24/2020,United States,0
1.24292E+018,03/25/2020,United States,2
1.24358E+018,03/27/2020,United States,2
1.24442E+018,03/30/2020,United States,0
1.23437E+018,03/02/2020,United States,2
1.23613E+018,03/07/2020,United States,2
1.23682E+018,03/09/2020,United States,0
1.23792E+018,03/12/2020,United States,2
1.23816E+018,03/12/2020,United States,2
1.23818E+018,03/12/2020,United States,2
1.23821E+018,03/12/2020,United States,0
1.239E+018,03/15/2020,United States,0
1.23972E+018,03/17/2020,United States,0
1.24224E+018,03/24/2020,United States,2
1.24284E+018,03/25/2020,United States,2
1.23854E+018,03/13/2020,United States,0
1.23885E+018,03/14/2020,United States,2
1.23997E+018,03/17/2020,United States,2
1.24256E+018,03/24/2020,United States,2
1.24455E+018,03/30/2020,United States,2
1.23417E+018,03/01/2020,United States,2
1.23689E+018,03/09/2020,United States,2
1.23739E+018,03/10/2020,United States,2
1.2415E+018,03/21/2020,United States,2
1.24197E+018,03/23/2020,United States,2
1.23552E+018,03/05/2020,United States,0
1.23746E+018,03/10/2020,United States,2
1.23754E+018,03/11/2020,United States,2
1.23791E+018,03/12/2020,United States,2
1.23801E+018,03/12/2020,United States,0
1.24194E+018,03/23/2020,United States,2
1.24295E+018,03/25/2020,United States,2
1.24356E+018,03/27/2020,United States,2
1.24398E+018,03/28/2020,United States,2
1.23651E+018,03/08/2020,United States,2
1.23676E+018,03/08/2020,United States,0
1.23784E+018,03/11/2020,United States,2
1.23822E+018,03/12/2020,United States,2
1.23828E+018,03/13/2020,United States,0
1.24075E+018,03/19/2020,United States,0
1.24183E+018,03/22/2020,United States,0
1.24212E+018,03/23/2020,United States,2
1.24439E+018,03/29/2020,United States,2
1.23488E+018,03/03/2020,United States,2
1.23489E+018,03/03/2020,United States,2
1.2361E+018,03/07/2020,United States,2
1.23794E+018,03/12/2020,United States,0
1.2383E+018,03/13/2020,United States,2
1.23959E+018,03/16/2020,United States,2
1.2396E+018,03/16/2020,United States,0
1.23961E+018,03/16/2020,United States,2
1.24009E+018,03/18/2020,United States,0
1.24013E+018,03/18/2020,United States,0
1.24071E+018,03/19/2020,United States,2
1.24191E+018,03/23/2020,United States,2
1.24216E+018,03/23/2020,United States,2
1.24358E+018,03/27/2020,United States,0
1.23414E+018,03/01/2020,United States,2
1.23427E+018,03/01/2020,United States,0
1.23488E+018,03/03/2020,United States,0
1.23755E+018,03/11/2020,United States,2
1.2382E+018,03/12/2020,United States,0
1.24222E+018,03/23/2020,United States,0
1.24253E+018,03/24/2020,United States,2
1.24355E+018,03/27/2020,United States,2
1.23394E+018,03/01/2020,United States,2
1.23687E+018,03/09/2020,United States,0
1.2379E+018,03/12/2020,United States,0
1.23899E+018,03/15/2020,United States,2
1.24221E+018,03/23/2020,United States,0
1.24378E+018,03/28/2020,United States,2
1.24397E+018,03/28/2020,United States,0
1.24408E+018,03/29/2020,United States,2
1.24481E+018,03/31/2020,United States,2
1.24183E+018,03/22/2020,United States,2
1.24367E+018,03/27/2020,United States,2
1.24382E+018,03/28/2020,United States,2
1.24428E+018,03/29/2020,United States,2
1.23391E+018,03/01/2020,United States,2
1.23397E+018,03/01/2020,United States,2
1.23491E+018,03/03/2020,United States,2
1.23606E+018,03/06/2020,United States,2
1.23734E+018,03/10/2020,United States,0
1.23773E+018,03/11/2020,United States,2
1.23933E+018,03/15/2020,United States,2
1.23999E+018,03/17/2020,United States,2
1.24098E+018,03/20/2020,United States,2
1.24179E+018,03/22/2020,United States,2
1.24321E+018,03/26/2020,United States,0
1.23522E+018,03/04/2020,United States,2
1.23562E+018,03/05/2020,United States,0
1.23793E+018,03/12/2020,United States,0
1.23898E+018,03/15/2020,United States,0
1.23938E+018,03/16/2020,United States,2
1.23976E+018,03/17/2020,United States,2
1.24231E+018,03/24/2020,United States,2
1.24319E+018,03/26/2020,United States,0
1.24438E+018,03/29/2020,United States,0
1.24464E+018,03/30/2020,United States,2
1.24468E+018,03/30/2020,United States,2
1.23526E+018,03/04/2020,United States,2
1.23828E+018,03/13/2020,United States,2
1.23991E+018,03/17/2020,United States,2
1.24092E+018,03/20/2020,United States,2
1.24187E+018,03/22/2020,United States,2
1.2421E+018,03/23/2020,United States,0
1.24217E+018,03/23/2020,United States,0
1.24464E+018,03/30/2020,United States,2
1.23546E+018,03/05/2020,United States,0
1.23683E+018,03/09/2020,United States,2
1.23709E+018,03/09/2020,United States,0
1.23817E+018,03/12/2020,United States,2
1.24017E+018,03/18/2020,United States,0
1.24033E+018,03/18/2020,United States,0
1.24124E+018,03/21/2020,United States,2
1.2431E+018,03/26/2020,United States,0
1.24414E+018,03/29/2020,United States,2
1.24474E+018,03/30/2020,United States,0
1.23584E+018,03/06/2020,United States,2
1.23608E+018,03/07/2020,United States,0
1.23649E+018,03/08/2020,United States,0
1.23743E+018,03/10/2020,United States,2
1.24063E+018,03/19/2020,United States,0
1.2433E+018,03/26/2020,United States,2
1.24375E+018,03/28/2020,United States,0
1.24375E+018,03/28/2020,United States,0
1.24479E+018,03/31/2020,United States,2
1.23432E+018,03/02/2020,United States,0
1.23436E+018,03/02/2020,United States,2
1.2365E+018,03/08/2020,United States,0
1.23652E+018,03/08/2020,United States,2
1.23793E+018,03/12/2020,United States,2
1.24081E+018,03/20/2020,United States,0
1.24094E+018,03/20/2020,United States,2
1.24109E+018,03/20/2020,United States,2
1.24123E+018,03/21/2020,United States,2
1.24171E+018,03/22/2020,United States,0
1.2421E+018,03/23/2020,United States,0
1.24286E+018,03/25/2020,United States,2
1.24354E+018,03/27/2020,United States,2
1.24397E+018,03/28/2020,United States,2
1.24434E+018,03/29/2020,United States,2
1.23755E+018,03/11/2020,United States,2
1.23855E+018,03/13/2020,United States,2
1.24056E+018,03/19/2020,United States,0
1.24121E+018,03/21/2020,United States,0
1.24177E+018,03/22/2020,United States,2
1.24302E+018,03/26/2020,United States,2
1.24305E+018,03/26/2020,United States,2
1.24426E+018,03/29/2020,United States,0
1.24497E+018,03/31/2020,United States,2
1.23638E+018,03/07/2020,United States,2
1.23718E+018,03/10/2020,United States,2
1.23859E+018,03/13/2020,United States,2
1.23874E+018,03/14/2020,United States,0
1.23977E+018,03/17/2020,United States,2
1.24051E+018,03/19/2020,United States,2
1.24061E+018,03/19/2020,United States,2
1.24074E+018,03/19/2020,United States,2
1.24247E+018,03/24/2020,United States,2
1.24332E+018,03/26/2020,United States,2
1.2437E+018,03/28/2020,United States,2
1.2402E+018,03/18/2020,United States,2
1.24114E+018,03/20/2020,United States,2
1.24164E+018,03/22/2020,United States,2
1.24346E+018,03/27/2020,United States,0
1.24367E+018,03/27/2020,United States,2
1.24451E+018,03/30/2020,United States,2
1.24488E+018,03/31/2020,United States,2
1.23469E+018,03/03/2020,United States,2
1.23751E+018,03/10/2020,United States,2
1.23792E+018,03/12/2020,United States,2
1.2382E+018,03/12/2020,United States,0
1.23833E+018,03/13/2020,United States,0
1.24173E+018,03/22/2020,United States,2
1.24257E+018,03/24/2020,United States,2
1.24435E+018,03/29/2020,United States,2
1.23812E+018,03/12/2020,United States,0
1.23968E+018,03/16/2020,United States,0
1.23416E+018,03/01/2020,United States,2
1.23908E+018,03/15/2020,United States,0
1.23933E+018,03/15/2020,United States,0
1.24301E+018,03/26/2020,United States,2
1.24331E+018,03/26/2020,United States,0
1.23492E+018,03/03/2020,United States,0
1.23502E+018,03/04/2020,United States,0
1.23519E+018,03/04/2020,United States,2
1.23927E+018,03/15/2020,United States,2
1.23978E+018,03/17/2020,United States,0
1.24048E+018,03/19/2020,United States,2
1.24329E+018,03/26/2020,United States,2
1.24365E+018,03/27/2020,United States,0
1.23763E+018,03/11/2020,United States,2
1.23856E+018,03/13/2020,United States,2
1.23859E+018,03/13/2020,United States,0
1.2401E+018,03/18/2020,United States,2
1.24083E+018,03/20/2020,United States,2
1.2421E+018,03/23/2020,United States,0
1.2425E+018,03/24/2020,United States,2
1.24254E+018,03/24/2020,United States,2
1.24282E+018,03/25/2020,United States,0
1.24296E+018,03/25/2020,United States,2
1.24316E+018,03/26/2020,United States,2
1.23392E+018,03/01/2020,United States,2
1.23393E+018,03/01/2020,United States,2
1.23469E+018,03/03/2020,United States,0
1.23475E+018,03/03/2020,United States,0
1.23817E+018,03/12/2020,United States,2
1.23906E+018,03/15/2020,United States,2
1.23921E+018,03/15/2020,United States,0
1.23922E+018,03/15/2020,United States,2
1.24028E+018,03/18/2020,United States,0
1.23566E+018,03/05/2020,United States,2
1.23566E+018,03/05/2020,United States,2
1.23782E+018,03/11/2020,United States,2
1.2386E+018,03/13/2020,United States,2
1.23863E+018,03/14/2020,United States,2
1.23919E+018,03/15/2020,United States,2
1.23973E+018,03/17/2020,United States,0
1.23991E+018,03/17/2020,United States,2
1.24007E+018,03/18/2020,United States,2
1.24358E+018,03/27/2020,United States,0
1.24366E+018,03/27/2020,United States,2
1.23717E+018,03/09/2020,United States,2
1.23888E+018,03/14/2020,United States,0
1.23888E+018,03/14/2020,United States,0
1.24084E+018,03/20/2020,United States,0
1.24261E+018,03/25/2020,United States,0
1.24262E+018,03/25/2020,United States,2
1.24361E+018,03/27/2020,United States,0
1.23792E+018,03/12/2020,United States,0
1.23816E+018,03/12/2020,United States,2
1.23953E+018,03/16/2020,United States,2
1.23955E+018,03/16/2020,United States,2
1.24279E+018,03/25/2020,United States,2
1.2441E+018,03/29/2020,United States,2
1.24476E+018,03/30/2020,United States,2
1.24502E+018,03/31/2020,United States,2
1.23599E+018,03/06/2020,United States,2
1.23756E+018,03/11/2020,United States,2
1.23793E+018,03/12/2020,United States,0
1.239E+018,03/15/2020,United States,0
1.24082E+018,03/20/2020,United States,2
1.24432E+018,03/29/2020,United States,2
1.24511E+018,03/31/2020,United States,0
1.23724E+018,03/10/2020,United States,0
1.23791E+018,03/12/2020,United States,0
1.24037E+018,03/18/2020,United States,2
1.24115E+018,03/21/2020,United States,2
1.24192E+018,03/23/2020,United States,2
1.24434E+018,03/29/2020,United States,0
1.24459E+018,03/30/2020,United States,0
1.23395E+018,03/01/2020,United States,2
1.23681E+018,03/09/2020,United States,2
1.23947E+018,03/16/2020,United States,2
1.24004E+018,03/17/2020,United States,0
1.24086E+018,03/20/2020,United States,2
1.24179E+018,03/22/2020,United States,2
1.24189E+018,03/23/2020,United States,2
1.24258E+018,03/24/2020,United States,0
1.24437E+018,03/29/2020,United States,0
1.24476E+018,03/30/2020,United States,2
1.2347E+018,03/03/2020,United States,0
1.23526E+018,03/04/2020,United States,0
1.23645E+018,03/08/2020,United States,2
1.23722E+018,03/10/2020,United States,0
1.2376E+018,03/11/2020,United States,2
1.23933E+018,03/15/2020,United States,0
1.24154E+018,03/22/2020,United States,2
1.24185E+018,03/22/2020,United States,0
1.234E+018,03/01/2020,United States,2
1.23756E+018,03/11/2020,United States,0
1.23983E+018,03/17/2020,United States,0
1.24008E+018,03/18/2020,United States,2
1.2404E+018,03/18/2020,United States,0
1.24191E+018,03/23/2020,United States,0
1.24281E+018,03/25/2020,United States,2
1.24502E+018,03/31/2020,United States,2
1.23504E+018,03/04/2020,United States,2
1.23611E+018,03/07/2020,United States,0
1.23786E+018,03/11/2020,United States,2
1.23903E+018,03/15/2020,United States,2
1.24E+018,03/17/2020,United States,0
1.24033E+018,03/18/2020,United States,2
1.24253E+018,03/24/2020,United States,2
1.24432E+018,03/29/2020,United States,2
1.23788E+018,03/11/2020,United States,2
1.24065E+018,03/19/2020,United States,2
1.24493E+018,03/31/2020,United States,2
1.245E+018,03/31/2020,United States,2
1.24503E+018,03/31/2020,United States,0
1.23545E+018,03/05/2020,United States,2
1.2356E+018,03/05/2020,United States,0
1.23638E+018,03/07/2020,United States,0
1.23879E+018,03/14/2020,United States,2
1.23968E+018,03/16/2020,United States,2
1.24022E+018,03/18/2020,United States,0
1.24255E+018,03/24/2020,United States,2
1.24338E+018,03/27/2020,United States,2
1.2382E+018,03/12/2020,United States,2
1.23963E+018,03/16/2020,United States,2
1.24112E+018,03/20/2020,United States,2
1.24211E+018,03/23/2020,United States,2
1.24254E+018,03/24/2020,United States,2
1.24272E+018,03/25/2020,United States,2
1.23486E+018,03/03/2020,United States,2
1.23682E+018,03/09/2020,United States,0
1.23702E+018,03/09/2020,United States,0
1.2374E+018,03/10/2020,United States,2
1.23847E+018,03/13/2020,United States,0
1.23992E+018,03/17/2020,United States,2
1.24394E+018,03/28/2020,United States,0
1.23594E+018,03/06/2020,United States,2
1.23747E+018,03/10/2020,United States,2
1.24149E+018,03/21/2020,United States,2
1.24195E+018,03/23/2020,United States,0
1.2438E+018,03/28/2020,United States,0
1.2443E+018,03/29/2020,United States,0
1.23421E+018,03/01/2020,United States,0
1.23541E+018,03/05/2020,United States,2
1.2357E+018,03/05/2020,United States,2
1.23598E+018,03/06/2020,United States,2
1.23889E+018,03/14/2020,United States,0
1.23937E+018,03/16/2020,United States,2
1.2427E+018,03/25/2020,United States,2
1.24428E+018,03/29/2020,United States,0
1.24497E+018,03/31/2020,United States,0
1.23524E+018,03/04/2020,United States,0
1.23639E+018,03/07/2020,United States,0
1.24092E+018,03/20/2020,United States,0
1.24508E+018,03/31/2020,United States,2
1.23398E+018,03/01/2020,United States,2
1.23501E+018,03/04/2020,United States,2
1.23603E+018,03/06/2020,United States,2
1.2362E+018,03/07/2020,United States,0
1.23681E+018,03/09/2020,United States,2
1.23723E+018,03/10/2020,United States,2
1.23813E+018,03/12/2020,United States,2
1.2383E+018,03/13/2020,United States,2
1.2389E+018,03/14/2020,United States,2
1.23904E+018,03/15/2020,United States,2
1.23938E+018,03/16/2020,United States,2
1.23973E+018,03/17/2020,United States,0
1.23976E+018,03/17/2020,United States,2
1.24251E+018,03/24/2020,United States,0
1.24337E+018,03/27/2020,United States,2
1.24393E+018,03/28/2020,United States,2
1.24449E+018,03/30/2020,United States,0
1.23423E+018,03/01/2020,United States,2
1.23547E+018,03/05/2020,United States,0
1.23563E+018,03/05/2020,United States,2
1.23564E+018,03/05/2020,United States,2
1.23649E+018,03/08/2020,United States,2
1.23752E+018,03/10/2020,United States,0
1.2392E+018,03/15/2020,United States,2
1.23933E+018,03/15/2020,United States,2
1.24149E+018,03/21/2020,United States,2
1.2369E+018,03/09/2020,United States,0
1.23786E+018,03/11/2020,United States,0
1.23935E+018,03/16/2020,United States,2
1.23964E+018,03/16/2020,United States,2
1.24192E+018,03/23/2020,United States,0
1.24197E+018,03/23/2020,United States,0
1.24462E+018,03/30/2020,United States,2
1.23891E+018,03/14/2020,United States,2
1.23923E+018,03/15/2020,United States,2
1.23933E+018,03/15/2020,United States,2
1.24135E+018,03/21/2020,United States,2
1.24223E+018,03/23/2020,United States,2
1.24255E+018,03/24/2020,United States,2
1.24263E+018,03/25/2020,United States,2
1.24437E+018,03/29/2020,United States,2
1.23505E+018,03/04/2020,United States,2
1.23696E+018,03/09/2020,United States,2
1.23792E+018,03/12/2020,United States,2
1.23795E+018,03/12/2020,United States,0
1.23832E+018,03/13/2020,United States,2
1.23938E+018,03/16/2020,United States,0
1.23943E+018,03/16/2020,United States,2
1.24123E+018,03/21/2020,United States,2
1.24337E+018,03/27/2020,United States,0
1.24398E+018,03/28/2020,United States,2
1.24481E+018,03/31/2020,United States,0
1.24481E+018,03/31/2020,United States,0
1.23447E+018,03/02/2020,United States,2
1.23579E+018,03/06/2020,United States,2
1.23791E+018,03/12/2020,United States,0
1.23824E+018,03/12/2020,United States,0
1.24112E+018,03/20/2020,United States,2
1.24147E+018,03/21/2020,United States,2
1.24222E+018,03/23/2020,United States,2
1.24229E+018,03/24/2020,United States,2
1.24424E+018,03/29/2020,United States,2
1.23424E+018,03/01/2020,United States,2
1.23756E+018,03/11/2020,United States,2
1.23812E+018,03/12/2020,United States,2
1.23813E+018,03/12/2020,United States,0
1.23964E+018,03/16/2020,United States,2
1.24044E+018,03/19/2020,United States,0
1.24323E+018,03/26/2020,United States,2
1.24439E+018,03/29/2020,United States,2
1.23614E+018,03/07/2020,United States,2
1.23685E+018,03/09/2020,United States,2
1.24102E+018,03/20/2020,United States,0
1.24179E+018,03/22/2020,United States,2
1.24182E+018,03/22/2020,United States,2
1.24262E+018,03/25/2020,United States,2
1.24292E+018,03/25/2020,United States,2
1.24468E+018,03/30/2020,United States,2
1.23776E+018,03/11/2020,United States,0
1.23828E+018,03/13/2020,United States,2
1.23854E+018,03/13/2020,United States,2
1.23959E+018,03/16/2020,United States,2
1.23965E+018,03/16/2020,United States,0
1.24192E+018,03/23/2020,United States,2
1.24262E+018,03/25/2020,United States,0
1.24334E+018,03/27/2020,United States,2
1.24467E+018,03/30/2020,United States,0
1.23901E+018,03/15/2020,United States,0
1.24068E+018,03/19/2020,United States,2
1.24331E+018,03/26/2020,United States,0
1.24366E+018,03/27/2020,United States,2
1.23699E+018,03/09/2020,United States,0
1.23812E+018,03/12/2020,United States,2
1.23923E+018,03/15/2020,United States,2
1.23937E+018,03/16/2020,United States,2
1.24147E+018,03/21/2020,United States,0
1.24249E+018,03/24/2020,United States,2
1.24391E+018,03/28/2020,United States,2
1.24401E+018,03/28/2020,United States,0
1.24478E+018,03/31/2020,United States,2
1.23445E+018,03/02/2020,United States,2
1.23528E+018,03/04/2020,United States,2
1.23642E+018,03/07/2020,United States,2
1.23674E+018,03/08/2020,United States,2
1.23873E+018,03/14/2020,United States,0
1.24148E+018,03/21/2020,United States,2
1.24289E+018,03/25/2020,United States,0
1.24112E+018,03/20/2020,United States,2
1.24178E+018,03/22/2020,United States,2
1.24477E+018,03/30/2020,United States,2
1.23495E+018,03/03/2020,United States,2
1.23501E+018,03/04/2020,United States,2
1.23784E+018,03/11/2020,United States,0
1.23869E+018,03/14/2020,United States,2
1.23886E+018,03/14/2020,United States,0
1.23919E+018,03/15/2020,United States,2
1.23962E+018,03/16/2020,United States,0
1.23964E+018,03/16/2020,United States,2
1.24082E+018,03/20/2020,United States,2
1.24354E+018,03/27/2020,United States,2
1.23603E+018,03/06/2020,United States,0
1.23848E+018,03/13/2020,United States,2
1.23965E+018,03/16/2020,United States,2
1.23967E+018,03/16/2020,United States,2
1.24108E+018,03/20/2020,United States,2
1.24259E+018,03/24/2020,United States,0
1.24277E+018,03/25/2020,United States,2
1.24372E+018,03/28/2020,United States,2
1.24431E+018,03/29/2020,United States,2
1.2349E+018,03/03/2020,United States,2
1.23758E+018,03/11/2020,United States,2
1.23786E+018,03/11/2020,United States,2
1.24217E+018,03/23/2020,United States,2
1.24364E+018,03/27/2020,United States,2
1.23399E+018,03/01/2020,United States,2
1.23416E+018,03/01/2020,United States,2
1.23425E+018,03/01/2020,United States,2
1.23498E+018,03/03/2020,United States,0
1.23779E+018,03/11/2020,United States,0
1.23945E+018,03/16/2020,United States,0
1.2396E+018,03/16/2020,United States,2
1.24448E+018,03/30/2020,United States,2
1.24477E+018,03/30/2020,United States,0
1.23412E+018,03/01/2020,United States,0
1.23557E+018,03/05/2020,United States,0
1.23715E+018,03/09/2020,United States,2
1.2379E+018,03/12/2020,United States,2
1.24015E+018,03/18/2020,United States,0
1.24066E+018,03/19/2020,United States,2
1.24084E+018,03/20/2020,United States,0
1.24296E+018,03/25/2020,United States,2
1.24404E+018,03/28/2020,United States,2
1.24496E+018,03/31/2020,United States,2
1.23495E+018,03/03/2020,United States,0
1.23556E+018,03/05/2020,United States,2
1.23588E+018,03/06/2020,United States,2
1.23881E+018,03/14/2020,United States,2
1.23939E+018,03/16/2020,United States,0
1.24052E+018,03/19/2020,United States,2
1.24323E+018,03/26/2020,United States,2
1.24426E+018,03/29/2020,United States,0
1.2443E+018,03/29/2020,United States,2
1.24439E+018,03/29/2020,United States,2
1.24475E+018,03/30/2020,United States,2
1.24477E+018,03/30/2020,United States,2
1.2448E+018,03/31/2020,United States,2
1.23549E+018,03/05/2020,United States,2
1.23573E+018,03/06/2020,United States,2
1.23809E+018,03/12/2020,United States,2
1.23847E+018,03/13/2020,United States,2
1.2405E+018,03/19/2020,United States,2
1.24148E+018,03/21/2020,United States,0
1.24289E+018,03/25/2020,United States,2
1.24468E+018,03/30/2020,United States,2
1.23579E+018,03/06/2020,United States,0
1.2359E+018,03/06/2020,United States,2
1.23649E+018,03/08/2020,United States,2
1.2397E+018,03/16/2020,United States,0
1.24063E+018,03/19/2020,United States,2
1.24063E+018,03/19/2020,United States,2
1.24122E+018,03/21/2020,United States,2
1.24144E+018,03/21/2020,United States,2
1.24424E+018,03/29/2020,United States,0
1.24431E+018,03/29/2020,United States,0
1.23648E+018,03/08/2020,United States,0
1.23826E+018,03/13/2020,United States,0
1.2396E+018,03/16/2020,United States,2
1.24E+018,03/17/2020,United States,2
1.24209E+018,03/23/2020,United States,2
1.24254E+018,03/24/2020,United States,2
1.24258E+018,03/24/2020,United States,2
1.24372E+018,03/28/2020,United States,0
1.24447E+018,03/30/2020,United States,0
1.2451E+018,03/31/2020,United States,0
1.23495E+018,03/03/2020,United States,0
1.23634E+018,03/07/2020,United States,2
1.23705E+018,03/09/2020,United States,0
1.23841E+018,03/13/2020,United States,2
1.24001E+018,03/17/2020,United States,2
1.24008E+018,03/18/2020,United States,2
1.24083E+018,03/20/2020,United States,2
1.24478E+018,03/31/2020,United States,2
1.23566E+018,03/05/2020,United States,2
1.2368E+018,03/08/2020,United States,2
1.23758E+018,03/11/2020,United States,2
1.24058E+018,03/19/2020,United States,2
1.24082E+018,03/20/2020,United States,2
1.2411E+018,03/20/2020,United States,2
1.24163E+018,03/22/2020,United States,2
1.24215E+018,03/23/2020,United States,2
1.24278E+018,03/25/2020,United States,2
1.2342E+018,03/01/2020,United States,2
1.23477E+018,03/03/2020,United States,2
1.23567E+018,03/05/2020,United States,2
1.23651E+018,03/08/2020,United States,2
1.23893E+018,03/14/2020,United States,2
1.24029E+018,03/18/2020,United States,0
1.24108E+018,03/20/2020,United States,2
1.24111E+018,03/20/2020,United States,2
1.24254E+018,03/24/2020,United States,2
1.24302E+018,03/26/2020,United States,2
1.24321E+018,03/26/2020,United States,0
1.2444E+018,03/29/2020,United States,2
1.23424E+018,03/01/2020,United States,2
1.2345E+018,03/02/2020,United States,2
1.23592E+018,03/06/2020,United States,2
1.23809E+018,03/12/2020,United States,0
1.2383E+018,03/13/2020,United States,2
1.24156E+018,03/22/2020,United States,0
1.24158E+018,03/22/2020,United States,2
1.24259E+018,03/24/2020,United States,2
1.24283E+018,03/25/2020,United States,2
1.24326E+018,03/26/2020,United States,2
1.24402E+018,03/28/2020,United States,0
1.24479E+018,03/31/2020,United States,2
1.23784E+018,03/11/2020,United States,2
1.23788E+018,03/11/2020,United States,0
1.23847E+018,03/13/2020,United States,0
1.24034E+018,03/18/2020,United States,2
1.24287E+018,03/25/2020,United States,2
1.23601E+018,03/06/2020,United States,2
1.23831E+018,03/13/2020,United States,2
1.24047E+018,03/19/2020,United States,2
1.2412E+018,03/21/2020,United States,2
1.24249E+018,03/24/2020,United States,2
1.24255E+018,03/24/2020,United States,2
1.24399E+018,03/28/2020,United States,2
1.24433E+018,03/29/2020,United States,0
1.24496E+018,03/31/2020,United States,2
1.2382E+018,03/12/2020,United States,0
1.23894E+018,03/14/2020,United States,0
1.2391E+018,03/15/2020,United States,2
1.23938E+018,03/16/2020,United States,2
1.24008E+018,03/18/2020,United States,2
1.24107E+018,03/20/2020,United States,0
1.24147E+018,03/21/2020,United States,2
1.24238E+018,03/24/2020,United States,2
1.24247E+018,03/24/2020,United States,2
1.24295E+018,03/25/2020,United States,0
1.2449E+018,03/31/2020,United States,2
1.23711E+018,03/09/2020,United States,0
1.23973E+018,03/17/2020,United States,2
1.24174E+018,03/22/2020,United States,0
1.24192E+018,03/23/2020,United States,2
1.24218E+018,03/23/2020,United States,2
1.24323E+018,03/26/2020,United States,0
1.24399E+018,03/28/2020,United States,0
1.24428E+018,03/29/2020,United States,0
1.24439E+018,03/29/2020,United States,2
1.24443E+018,03/30/2020,United States,2
1.24474E+018,03/30/2020,United States,2
1.24475E+018,03/30/2020,United States,2
1.23495E+018,03/03/2020,United States,0
1.24029E+018,03/18/2020,United States,2
1.24248E+018,03/24/2020,United States,0
1.24301E+018,03/26/2020,United States,2
1.2433E+018,03/26/2020,United States,2
1.24377E+018,03/28/2020,United States,0
1.24415E+018,03/29/2020,United States,2
1.23485E+018,03/03/2020,United States,2
1.23535E+018,03/04/2020,United States,2
1.23572E+018,03/06/2020,United States,0
1.23791E+018,03/12/2020,United States,2
1.23793E+018,03/12/2020,United States,2
1.24002E+018,03/17/2020,United States,0
1.24077E+018,03/19/2020,United States,0
1.24113E+018,03/20/2020,United States,0
1.24472E+018,03/30/2020,United States,2
1.2451E+018,03/31/2020,United States,2
1.23415E+018,03/01/2020,United States,2
1.23426E+018,03/01/2020,United States,2
1.23596E+018,03/06/2020,United States,2
1.23669E+018,03/08/2020,United States,0
1.2399E+018,03/17/2020,United States,2
1.24085E+018,03/20/2020,United States,0
1.24087E+018,03/20/2020,United States,0
1.24088E+018,03/20/2020,United States,2
1.24182E+018,03/22/2020,United States,2
1.24248E+018,03/24/2020,United States,0
1.24376E+018,03/28/2020,United States,0
1.23411E+018,03/01/2020,United States,2
1.23626E+018,03/07/2020,United States,2
1.23774E+018,03/11/2020,United States,2
1.23792E+018,03/12/2020,United States,0
